song_name,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,audio_valence
Sherry,63,152160,0.626,0.703,0.478,0.0,0.113,-8.062000000000001,0.0441,117.562,0.7340000000000001
Sweet Caroline,48,203573,0.623,0.525,0.131,0.000145,0.254,-15.937,0.0281,63.071000000000005,0.616
(Sittin' On) The Dock Of The Bay,64,166826,0.726,0.486,0.312,1.59e-06,0.0601,-13.522,0.0533,205.917,0.598
I'm A Believer,59,165613,0.595,0.503,0.772,2.47e-06,0.1989999999999999,-6.205,0.0322,79.462,0.935
Please Mr. Postman,18,149093,0.715,0.779,0.7959999999999999,0.0,0.148,-3.526,0.0319,120.989,0.963
Walk Like A Man,58,137933,0.605,0.6809999999999999,0.64,0.0,0.0641,-10.364,0.0346,117.884,0.966
Happy Together,74,176293,0.55,0.584,0.367,1.3800000000000002e-05,0.0818,-9.638,0.0328,120.175,0.588
Mrs. Robinson,75,244026,0.713,0.606,0.457,2.53e-05,0.0747,-14.035,0.0497,92.033,0.813
I Say A Little Prayer,67,212360,0.5670000000000001,0.589,0.5579999999999999,0.0,0.102,-6.908,0.0314,133.27100000000002,0.466
ABC,66,177426,0.451,0.71,0.815,0.000469,0.0975,-7.765,0.0438,93.603,0.955
This Old Heart Of Mine (Is Weak For You) - Single Version,55,175893,0.377,0.601,0.636,0.0,0.148,-7.447,0.0322,130.594,0.8640000000000001
Come See About Me - Stereo Version,26,162306,0.675,0.7290000000000001,0.637,0.0,0.217,-7.732,0.039,126.489,0.856
Gimme Some Lovin' - Single Mix,22,173973,0.0126,0.493,0.688,0.256,0.38,-8.142999999999999,0.0321,147.403,0.5329999999999999
Everyday People,67,139506,0.245,0.813,0.619,0.0151,0.113,-8.203,0.0294,114.58,0.774
Dream Lover,51,150706,0.715,0.526,0.774,0.0,0.437,-1.692,0.0459,131.715,0.715
I Heard It Through The Grapevine - Single Version (Mono),61,193493,0.255,0.735,0.52,0.0,0.106,-6.18,0.0371,118.441,0.688
Do Wah Diddy Diddy,64,143400,0.262,0.6609999999999999,0.557,0.0,0.0557,-8.244,0.049,125.445,0.957
Everyday - Single Version,54,128266,0.497,0.735,0.257,0.0,0.081,-10.748,0.0344,135.48,0.513
Get Ready,15,158733,0.401,0.614,0.6940000000000001,1.38e-06,0.235,-4.743,0.0337,137.088,0.8
Mony Mony,55,174133,0.322,0.5920000000000001,0.8340000000000001,0.0,0.364,-11.565,0.0334,130.967,0.809
I Think We're Alone Now,39,131953,0.2,0.78,0.437,0.000174,0.0679,-10.277,0.0606,131.225,0.82
(Love Is Like A) Heat Wave,63,163053,0.4589999999999999,0.624,0.61,0.00435,0.271,-9.186,0.0543,82.65,0.759
Why Do Fools Fall in Love,56,138973,0.617,0.439,0.4579999999999999,6.02e-05,0.121,-9.906,0.0675,174.14700000000002,0.866
Then He Kissed Me,60,158853,0.6809999999999999,0.44,0.682,3.33e-05,0.207,-7.416,0.0373,135.917,0.626
My Boyfriend's Back - Single Version,11,128666,0.633,0.679,0.7909999999999999,0.0,0.1939999999999999,-8.49,0.123,135.862,0.978
California Dreamin',57,160373,0.382,0.547,0.722,0.0,0.049,-6.593,0.0389,112.424,0.654
One Fine Day,60,128199,0.488,0.251,0.868,7.34e-06,0.8140000000000001,-2.685,0.128,177.13,0.599
Daydream Believer,66,179613,0.256,0.51,0.488,0.0,0.11,-10.304,0.0304,125.683,0.649
I'm Into Something Good,54,153506,0.716,0.5920000000000001,0.4579999999999999,0.0,0.237,-8.2,0.0296,133.55100000000002,0.723
"Reach Out, I'll Be There",54,180066,0.0257,0.618,0.626,0.0,0.173,-8.294,0.0281,119.677,0.703
Chateau,57,273533,0.6579999999999999,0.6609999999999999,0.585,0.8759999999999999,0.102,-11.255,0.0367,129.98,0.606
1957,63,204213,0.6629999999999999,0.3879999999999999,0.595,5.58e-05,0.178,-9.799,0.0325,190.043,0.596
Shake,14,241706,0.472,0.48,0.79,0.713,0.155,-7.775,0.0353,111.025,0.446
Call Me In The Afternoon,57,193240,0.126,0.512,0.948,0.0122,0.1119999999999999,-7.922999999999999,0.0439,88.556,0.607
Saturday Sun,60,214720,0.484,0.637,0.8640000000000001,0.0,0.222,-4.381,0.0468,99.995,0.706
Little Road,57,195680,0.6659999999999999,0.66,0.618,0.00176,0.184,-8.136000000000001,0.04,108.942,0.302
Graveclothes,60,227105,0.0538,0.431,0.823,2.48e-05,0.0855,-5.5920000000000005,0.122,176.53599999999997,0.624
Mountain To Move,61,236280,0.431,0.662,0.947,0.0069999999999999,0.0974,-6.409,0.0517,110.006,0.31
Sleep On The Floor,70,211851,0.249,0.389,0.431,0.0,0.13,-8.061,0.0344,142.14,0.275
Awake,20,194129,0.654,0.618,0.7490000000000001,0.213,0.255,-5.093,0.0304,111.986,0.5479999999999999
Common Man,60,133477,0.7509999999999999,0.3879999999999999,0.59,0.0,0.25,-7.172999999999999,0.0565,155.208,0.747
Either Way,59,135560,0.637,0.6509999999999999,0.621,0.000122,0.0712,-7.271,0.0359,77.578,0.914
Cleopatra,67,201413,0.228,0.536,0.775,0.000143,0.0947,-6.765,0.0394,151.393,0.485
Olalla,71,247373,0.662,0.5720000000000001,0.409,0.296,0.125,-11.384,0.0377,129.983,0.351
Hummingbird,56,192743,0.435,0.959,0.424,0.00049,0.107,-9.5,0.0522,108.997,0.852
Tomorrow,69,240586,0.73,0.564,0.354,3.43e-06,0.208,-10.85,0.0334,98.075,0.423
Sedona,69,239880,0.0372,0.396,0.677,0.000137,0.1119999999999999,-7.513,0.0354,135.17700000000002,0.249
Amadeus,61,207519,0.183,0.428,0.7240000000000001,0.000136,0.251,-7.263999999999999,0.0434,146.917,0.184
Can't Cheat Death,58,190786,0.408,0.616,0.754,3.45e-06,0.127,-7.312,0.0689,117.924,0.376
Dearly Departed (feat. Esmé Patterson),64,212800,0.303,0.5760000000000001,0.609,0.0,0.1639999999999999,-5.921,0.107,86.70299999999999,0.737
Back to You,12,195000,0.0897,0.499,0.94,7.28e-05,0.109,-2.741,0.0332,112.02,0.477
Back To You,39,170960,0.00594,0.547,0.848,0.0,0.0743,-5.622000000000001,0.068,128.987,0.3929999999999999
Hold On,61,226186,0.206,0.574,0.667,0.352,0.0852,-5.425,0.0301,88.29899999999999,0.546
Someone New,52,222813,0.429,0.4429999999999999,0.5329999999999999,3.66e-06,0.332,-5.956,0.0473,183.791,0.596
lovers’ carvings,61,238640,0.68,0.5579999999999999,0.47,0.914,0.532,-5.5,0.0316,118.06,0.427
Shape of Love (feat. Boy & Bear),60,188453,0.118,0.625,0.736,0.0,0.1669999999999999,-8.658,0.0325,105.529,0.909
Dirty Paws,70,278373,0.108,0.359,0.648,0.0135,0.0555,-7.06,0.035,111.733,0.133
Put It Together,59,195160,0.327,0.484,0.8690000000000001,0.000132,0.1119999999999999,-3.778,0.0322,125.63,0.757
All We Ever Knew - Recorded at Spotify Studios NYC,55,228586,0.0695,0.46,0.825,1.52e-05,0.337,-5.202999999999999,0.031,100.137,0.4429999999999999
Oom Sha La La,57,177339,0.275,0.5379999999999999,0.417,0.0,0.206,-9.176,0.0361,115.422,0.252
S.O.B.,67,247612,0.278,0.6940000000000001,0.595,0.00301,0.4539999999999999,-6.496,0.0405,109.948,0.136
Wish I Knew You,72,274093,0.13,0.6509999999999999,0.716,0.0616,0.125,-6.516,0.0258,101.05,0.722
Silver Lining,68,199827,0.000921,0.486,0.638,0.0,0.078,-6.231,0.0323,144.458,0.178
Mountain Man,44,238426,0.151,0.421,0.698,0.000959,0.372,-9.784,0.0528,122.624,0.447
White Flag,38,199853,0.0386,0.57,0.858,0.0022199999999999,0.316,-4.732,0.042,107.985,0.451
Lay It On Me,58,214853,0.0964,0.728,0.6729999999999999,6.94e-06,0.0695,-5.766,0.0318,127.995,0.489
King And Lionheart,63,273853,0.134,0.517,0.6859999999999999,0.00362,0.113,-6.401,0.0442,126.524,0.238
Wolf (Bonus Track),58,220333,0.0594,0.522,0.746,0.00103,0.257,-6.999,0.0422,102.093,0.4039999999999999
Hi Ho,52,191635,0.405,0.489,0.649,0.0,0.062,-6.041,0.0334,114.869,0.7340000000000001
Start Right Now (feat. Laney Jones),52,194230,0.00463,0.787,0.7040000000000001,0.451,0.0543,-6.46,0.0499,121.009,0.504
Celeste,64,203309,0.0299,0.604,0.841,0.00382,0.136,-5.145,0.0423,138.976,0.578
Back & Forth,52,211360,0.0694,0.7490000000000001,0.6990000000000001,0.0,0.124,-7.193,0.0469,123.965,0.6409999999999999
Life's What You Make It,54,186109,0.371,0.655,0.6859999999999999,1.13e-06,0.113,-5.7010000000000005,0.0279999999999999,112.974,0.544
Alive,31,242000,0.149,0.716,0.887,0.332,0.111,-7.737999999999999,0.0331,117.021,0.78
Our Bodies,11,189906,0.561,0.7609999999999999,0.542,1.53e-06,0.258,-5.256,0.0269,81.975,0.87
Empress,62,199742,0.326,0.703,0.5489999999999999,0.00256,0.0819999999999999,-9.731,0.0295,99.985,0.385
Love Love Love,51,192826,0.188,0.519,0.494,0.0,0.159,-5.399,0.0263,99.909,0.243
King of Spain,10,208200,0.715,0.3829999999999999,0.489,1.85e-06,0.0856,-8.334,0.0343,131.377,0.387
I Keep Ticking On,11,156360,0.245,0.602,0.7709999999999999,0.0,0.107,-4.494,0.04,125.024,0.41
Only the Wild Ones,56,253165,0.413,0.492,0.7,0.00013,0.0996,-7.001,0.0437,110.741,0.605
Lay By Me,54,192466,0.312,0.696,0.77,0.0,0.0503,-5.774,0.0556,128.053,0.494
Happiness Is Not A Place,10,251000,0.00941,0.6940000000000001,0.872,1.6800000000000002e-05,0.0719,-3.799,0.0297,113.978,0.962
Neighbors,9,205120,0.282,0.735,0.797,6.85e-06,0.125,-5.27,0.0279999999999999,102.964,0.852
In Your Arms,48,215237,0.6729999999999999,0.648,0.564,0.0,0.115,-10.269,0.0682,92.958,0.377
Call It Dreaming,68,231760,0.61,0.519,0.515,5.660000000000001e-05,0.107,-9.448,0.031,80.329,0.7140000000000001
"If You Need To, Keep Time On Me",15,210506,0.647,0.521,0.22,0.00814,0.179,-10.202,0.0314,104.03,0.135
Humbug Mountain Song,64,184346,0.0355,0.593,0.926,0.0582,0.311,-5.361000000000001,0.0319,100.011,0.945
Hideaway,52,250786,0.00914,0.618,0.916,0.0002299999999999,0.204,-4.685,0.0651,123.969,0.7170000000000001
Ophelia,65,160097,0.613,0.664,0.573,0.000363,0.0857,-6.519,0.0277,76.023,0.5660000000000001
Riptide,78,204280,0.431,0.484,0.731,0.0,0.151,-6.694,0.0379,101.654,0.51
One + One,30,204000,0.4379999999999999,0.764,0.541,0.0011,0.0707,-7.496,0.109,172.12400000000002,0.5
"Easy, Love",49,207069,0.746,0.5379999999999999,0.626,0.000383,0.198,-10.333,0.0426,120.971,0.337
Ain't No Man,62,212346,0.315,0.7659999999999999,0.695,0.0,0.1119999999999999,-5.564,0.341,90.805,0.7659999999999999
Shakedown,51,166440,0.0237,0.52,0.883,0.249,0.205,-6.224,0.0316,96.499,0.6940000000000001
Set On Fire,55,215653,0.0133,0.2289999999999999,0.871,2.18e-06,0.266,-4.558,0.103,86.965,0.395
American Dream,49,227946,0.18,0.705,0.504,0.0039299999999999,0.126,-11.33,0.0323,133.077,0.177
Destroyer,52,184868,0.00549,0.511,0.813,0.00207,0.0969,-6.78,0.0357,121.801,0.826
Rusty,54,198582,0.16,0.87,0.5720000000000001,0.00282,0.0993,-7.667000000000001,0.039,119.98,0.8540000000000001
Keep Your Head Up,69,264546,0.439,0.508,0.596,9.84e-06,0.111,-9.034,0.0334,79.36,0.4
Tongue Tied,77,218013,0.00847,0.56,0.936,0.0,0.161,-5.835,0.0439,112.96,0.371
Jackie and Wilson,47,223120,0.0579,0.555,0.727,7.52e-06,0.0937,-4.202,0.0388,82.14200000000001,0.7390000000000001
Breezeblocks,72,227080,0.096,0.616,0.6559999999999999,0.0008789999999999,0.205,-7.297999999999999,0.0344,150.071,0.286
Housebroken Man,10,226368,0.0832,0.562,0.84,1.7e-05,0.0947,-5.621,0.0911,154.612,0.609
Ho Hey,71,163133,0.794,0.685,0.466,2.06e-06,0.0915,-9.074,0.0304,79.936,0.353
Shadow Wind,50,240974,0.238,0.6509999999999999,0.675,0.000111,0.149,-7.111000000000001,0.0544,101.041,0.146
Fool You’ve Landed,54,221099,0.0388,0.589,0.852,0.000248,0.286,-4.839,0.0308,153.048,0.942
Rhythm & Blues,62,240253,0.00148,0.433,0.863,0.00107,0.351,-4.452,0.0296,82.99799999999999,0.54
When We Were Young,10,198613,0.0694,0.5589999999999999,0.754,7.140000000000001e-05,0.129,-4.877,0.0259,104.995,0.5920000000000001
Futures,53,285346,0.291,0.348,0.479,0.151,0.0988,-10.075,0.0289999999999999,97.871,0.173
Two of Us on the Run,15,275628,0.765,0.441,0.283,0.0348,0.076,-9.092,0.0304,79.664,0.225
Big Jet Plane,67,239146,0.239,0.763,0.387,0.00747,0.13,-8.642999999999999,0.0278,109.957,0.273
The Breach,68,253848,0.617,0.629,0.586,0.0803,0.129,-8.562000000000001,0.0269,102.995,0.526
Six Years,58,282146,0.3339999999999999,0.402,0.476,0.0701,0.0947,-8.823,0.0289,86.06,0.1639999999999999
Elodie,13,305500,0.175,0.539,0.831,0.00371,0.236,-5.025,0.0459,169.93,0.476
Bride,12,229093,0.264,0.688,0.8340000000000001,0.251,0.0925,-5.515,0.0477,103.989,0.525
I Will Remain,11,206546,0.79,0.7440000000000001,0.432,0.0135,0.111,-11.173,0.0383,123.933,0.682
This Sweet Love,48,223613,0.119,0.64,0.619,0.38,0.0597,-8.894,0.0297,115.01,0.563
Sparrow and the Wolf,43,219952,0.248,0.5329999999999999,0.604,0.0106,0.103,-8.586,0.039,127.015,0.441
Coney Island,51,163840,0.3929999999999999,0.619,0.741,0.0,0.079,-7.186,0.0444,99.475,0.923
The Way We Move,63,168760,0.217,0.539,0.836,0.000168,0.303,-5.365,0.0654,135.596,0.759
Philosophize In It! Chemicalize With It!,53,200533,0.245,0.316,0.828,0.000356,0.158,-5.313,0.0376,136.899,0.356
From Eden,56,222426,0.3979999999999999,0.484,0.528,2.57e-05,0.107,-6.9510000000000005,0.0424,109.361,0.408
Sweetest Thing,69,218502,0.701,0.546,0.411,9.73e-05,0.0955,-9.308,0.0475,79.785,0.528
Wildfire,65,253493,0.15,0.7190000000000001,0.665,0.0009199999999999,0.144,-8.589,0.0331,96.999,0.763
Just Kids,9,167666,0.0227,0.425,0.789,2.02e-05,0.0534,-7.349,0.0386,207.875,0.7440000000000001
All I Want Is You,56,157586,0.402,0.557,0.407,0.0,0.0638,-11.361,0.0457,180.919,0.7929999999999999
5 Years Time,59,214920,0.335,0.8,0.5589999999999999,0.0,0.148,-7.11,0.1159999999999999,121.967,0.7879999999999999
Spirits,17,203653,0.1689999999999999,0.552,0.7240000000000001,0.0,0.11,-3.698,0.0271,80.516,0.774
Mess Is Mine,70,223640,0.047,0.595,0.723,0.0286,0.0995,-8.256,0.0349,108.043,0.272
He's Fine,49,223400,0.5589999999999999,0.557,0.616,8.04e-05,0.0812,-8.937999999999999,0.0387,86.802,0.471
True Colors (feat. Maya Avedis),71,184019,0.0796,0.636,0.63,0.0,0.13,-6.396,0.0346,104.845,0.4539999999999999
Whenever (feat. Conor Maynard),89,163636,0.151,0.7340000000000001,0.765,0.0,0.231,-5.562,0.0621,109.989,0.518
This Feeling,92,199226,0.0558,0.575,0.5710000000000001,0.0,0.0912,-7.906000000000001,0.0439,105.049,0.449
Dancing in the Moonlight,77,164009,0.27,0.659,0.617,0.0,0.187,-5.862,0.0649,119.858,0.187
2002,87,186986,0.0372,0.6970000000000001,0.6829999999999999,0.0,0.1369999999999999,-2.881,0.1169999999999999,96.133,0.603
No One Compares To You,72,184080,0.123,0.703,0.748,0.0,0.0642,-6.047000000000001,0.0435,111.943,0.625
Polaroid,81,193377,0.293,0.652,0.897,0.0,0.0722,-4.481,0.036,114.033,0.475
Kiss and Make Up,55,189173,0.0658,0.6779999999999999,0.7290000000000001,0.0,0.303,-4.188,0.1369999999999999,99.895,0.643
No Drama (feat. Craig David),74,153309,0.168,0.73,0.934,2.56e-05,0.142,-3.995,0.078,122.018,0.758
Sweet but Psycho,89,187436,0.0691,0.7190000000000001,0.7040000000000001,0.0,0.166,-4.724,0.0476,133.002,0.628
Happy Now,91,207029,0.579,0.503,0.741,1.49e-06,0.0712,-5.127999999999999,0.047,88.335,0.4579999999999999
Somebody,72,238666,0.0938,0.675,0.8490000000000001,0.0,0.121,-3.841,0.0675,100.111,0.6809999999999999
You Come First (feat. Saweetie),26,191254,0.0352,0.745,0.7190000000000001,0.0,0.0639,-4.291,0.19,99.962,0.611
Let It Be Me (feat. Ava Max),69,172933,0.128,0.743,0.529,0.0,0.181,-6.187,0.0505,102.048,0.4379999999999999
Promises (with Sam Smith),98,213309,0.0119,0.7809999999999999,0.768,4.91e-06,0.325,-5.9910000000000005,0.0394,123.07,0.486
Lost In Japan - Remix,85,201253,0.0882,0.6940000000000001,0.852,0.0,0.3339999999999999,-5.34,0.257,107.178,0.377
Moves (feat. Snoop Dogg),75,165106,0.113,0.598,0.8909999999999999,0.0,0.168,-3.458,0.262,202.039,0.942
If You're Over Me,81,189000,0.0615,0.647,0.853,0.0,0.062,-4.516,0.0904,103.846,0.618
Hooked,66,203911,0.0718,0.631,0.624,0.0,0.145,-5.504,0.0597,179.925,0.392
Forgive Me Friend,66,216000,0.000927,0.589,0.7829999999999999,1.12e-06,0.187,-6.069,0.0318,127.92,0.622
No Brainer,94,260000,0.0733,0.552,0.76,0.0,0.0865,-4.706,0.342,135.702,0.639
Beautiful (feat. Camila Cabello),94,180000,0.346,0.638,0.7170000000000001,0.0,0.105,-4.722,0.0337,100.027,0.249
Sucker for You,73,203680,0.223,0.8759999999999999,0.649,0.0,0.332,-4.369,0.0691,95.034,0.742
123,73,190280,0.0901,0.7070000000000001,0.674,0.0,0.115,-5.577999999999999,0.177,95.02,0.928
Without You (feat. Sandro Cavazza),50,181672,0.00179,0.652,0.855,0.0,0.0404,-4.832,0.0441,134.009,0.2789999999999999
Forever Young,70,167911,0.179,0.6509999999999999,0.617,0.0,0.113,-6.077000000000001,0.0309,121.977,0.591
California,29,169157,0.0215,0.604,0.732,0.0,0.402,-3.966,0.0536,119.945,0.619
Be Your Friend,44,180820,0.0645,0.608,0.755,0.0,0.155,-4.197,0.0478,128.03799999999998,0.6629999999999999
Anyway,50,169218,0.0711,0.754,0.846,6.11e-06,0.132,-4.901,0.0716,103.963,0.649
Roads,40,234680,0.000495,0.523,0.823,0.0,0.371,-5.597,0.0335,131.888,0.501
Change My Heart,71,188413,0.131,0.657,0.83,0.0,0.0865,-4.918,0.0404,90.02799999999999,0.218
Quarter Past Midnight,78,201799,0.275,0.504,0.821,0.0,0.0418,-3.3560000000000003,0.0598,155.131,0.4579999999999999
Replay,72,202520,0.415,0.7759999999999999,0.809,0.0,0.179,-5.726,0.069,100.071,0.5820000000000001
Heartline,24,192880,0.326,0.758,0.779,0.0,0.178,-3.531,0.0433,106.966,0.78
NO EXCUSES,77,152862,0.0224,0.8270000000000001,0.6579999999999999,0.0,0.0417,-3.846,0.0517,115.016,0.523
1950,83,225133,0.648,0.6,0.535,4.7e-06,0.162,-7.042999999999999,0.107,71.91199999999999,0.2689999999999999
Feels Great (feat. Fetty Wap & CVBZ),71,193568,0.0454,0.522,0.833,0.0,0.127,-3.715,0.0575,180.009,0.296
Does It Matter,73,208016,0.0158,0.728,0.7559999999999999,0.0,0.11,-6.167000000000001,0.0581,126.02,0.292
Shivers,67,175333,0.0934,0.838,0.7240000000000001,1.73e-06,0.0522,-3.025,0.0754,112.992,0.385
IDGAF,89,217946,0.0403,0.836,0.544,0.0,0.0824,-5.975,0.0943,97.028,0.51
Dive With Me,64,220432,0.341,0.68,0.541,1.02e-06,0.23,-5.909,0.032,97.005,0.447
Ready To Love You,34,209047,0.037,0.662,0.772,0.0,0.335,-5.131,0.0656,103.268,0.414
Good Vibes (feat. Tove Styrke),55,206701,0.0401,0.662,0.934,0.00163,0.0662,-4.508,0.424,119.953,0.4039999999999999
Meant to Be (feat. Florida Georgia Line),88,163870,0.047,0.643,0.7829999999999999,0.0,0.083,-6.457999999999999,0.0856,154.084,0.579
Too Good To Be True,70,201173,0.0991,0.669,0.6559999999999999,0.0,0.268,-7.1,0.1119999999999999,102.062,0.5920000000000001
Capital Letters,30,219386,0.0342,0.672,0.82,6.67e-06,0.0921,-5.473,0.0767,100.069,0.4629999999999999
Anywhere,82,215064,0.0364,0.628,0.797,0.0,0.104,-3.953,0.0596,106.93,0.321
Body,23,163216,0.0476,0.752,0.764,9.44e-05,0.0543,-4.399,0.038,121.958,0.5820000000000001
Good Vibes,25,164946,0.4429999999999999,0.604,0.486,0.0,0.102,-7.933,0.065,149.86700000000002,0.593
Stargazing,82,236853,0.152,0.677,0.497,0.0,0.0911,-5.763,0.0809,99.137,0.419
Who Do You Trust?,68,196480,0.047,0.56,0.885,3.47e-06,0.361,-5.631,0.0363,102.003,0.312
Renegade Music,58,209520,0.000307,0.368,0.8690000000000001,0.000279,0.121,-5.534,0.0828,172.202,0.4029999999999999
Sham Pain,54,209703,0.000172,0.555,0.95,2.83e-06,0.14,-3.948,0.0576,96.508,0.385
Zombie,78,254805,0.0075599999999999,0.4479999999999999,0.826,0.0,0.1169999999999999,-3.244,0.0319,77.093,0.19
Down With The Sickness,74,278706,0.000319,0.649,0.8959999999999999,1.19e-05,0.102,-2.704,0.0559999999999999,90.009,0.924
Torn in Two,65,257453,0.000113,0.354,0.943,0.0187,0.104,-3.633,0.288,94.416,0.367
Broken,58,200310,0.0009539999999999,0.526,0.903,8.4e-05,0.111,-4.59,0.0444,144.017,0.45
Uncomfortable,61,220666,0.00172,0.5329999999999999,0.976,0.0,0.147,-2.501,0.0814,118.915,0.298
Rats,19,261573,6.11e-06,0.522,0.944,0.482,0.135,-5.731,0.0936,124.029,0.236
Are You Ready,72,261705,0.000108,0.528,0.976,0.0,0.24,-2.188,0.0803,100.082,0.511
Send the Pain Below,65,252360,0.000281,0.4679999999999999,0.851,0.00483,0.0644,-3.617,0.0398,92.079,0.293
Infra-Red,69,230933,0.00115,0.568,0.907,0.0,0.0982,-4.641,0.0488,112.037,0.337
Do You Really Want It,60,233333,8.6e-05,0.223,0.8909999999999999,0.0004219999999999,0.107,-4.918,0.133,170.6,0.5579999999999999
DEVIL,18,207986,0.00039,0.354,0.942,6.36e-06,0.431,-3.245,0.237,119.992,0.242
Click Click Boom,65,252933,0.00324,0.609,0.937,0.000294,0.129,-2.912,0.0495,95.961,0.493
Bulletproof,65,177048,0.000198,0.39,0.91,0.0,0.156,-3.268,0.133,162.253,0.644
Youth Of The Nation,72,256240,0.00834,0.563,0.86,0.0106,0.39,-7.532999999999999,0.0621,97.867,0.517
Had Enough,0,178693,0.000193,0.546,0.815,1.65e-05,0.0461,-6.621,0.0513,93.512,0.728
Got the Life,68,225306,1.88e-05,0.501,0.905,0.765,0.3829999999999999,-5.721,0.0518,123.277,0.584
No Masters,57,233095,4.05e-05,0.495,0.949,0.0016699999999999,0.3279999999999999,-4.797,0.054,95.959,0.501
Top of the World,31,162051,0.000978,0.485,0.983,0.0,0.183,-3.948,0.0762,73.994,0.7040000000000001
The Line,60,218240,7.950000000000001e-05,0.42,0.9,0.000254,0.106,-7.268,0.05,135.918,0.4589999999999999
Ghost,63,259427,0.0106,0.505,0.848,0.0,0.18,-5.172999999999999,0.0575,140.055,0.282
Crazy,3,185696,0.00398,0.2769999999999999,0.962,0.0,0.354,-3.408,0.115,95.044,0.351
Chop Suey!,54,210240,0.0003529999999999,0.42,0.929,0.0007469999999999,0.122,-3.899,0.121,127.204,0.3
A Crime To Remember,61,202761,0.011,0.551,0.914,6.09e-05,0.321,-4.147,0.0934,129.803,0.419
Walking In My Shoes,54,171809,0.00941,0.633,0.777,0.000302,0.1669999999999999,-4.995,0.0528,130.02700000000002,0.299
Undead,67,265053,0.0146,0.511,0.937,0.0,0.304,-5.1160000000000005,0.115,163.141,0.484
Stupify,62,274000,0.00108,0.597,0.939,9.77e-05,0.201,-3.0010000000000003,0.0446,98.0,0.422
Remember When,3,209302,2.3800000000000003e-05,0.433,0.973,1.79e-06,0.0813,-4.82,0.145,171.955,0.298
Broken Heart,50,187371,0.0108,0.528,0.861,0.0,0.268,-4.309,0.0518,95.02,0.591
Hardwired,61,191331,1.15e-05,0.13,0.991,0.00412,0.225,-3.1260000000000003,0.0604,185.364,0.505
Red Cold River,7,200907,0.000196,0.3,0.961,3.28e-06,0.0603,-3.154,0.165,91.676,0.186
Go (Remastered),55,193426,4.34e-06,0.4679999999999999,0.863,0.3339999999999999,0.33,-7.037000000000001,0.0493,140.267,0.377
House On Fire,4,194506,0.00113,0.414,0.946,0.0,0.46,-2.176,0.0921,168.987,0.6990000000000001
Dirty,55,197678,1.2e-05,0.2339999999999999,0.927,3.86e-05,0.114,-5.869,0.433,131.003,0.278
Painless,57,239779,4.9e-05,0.391,0.93,0.000569,0.674,-4.16,0.0509,179.99,0.502
A Warrior's Call,64,263080,0.00075,0.374,0.903,5.85e-06,0.244,-4.49,0.0825,109.118,0.429
One Step Closer,75,157333,0.0014,0.492,0.969,1.32e-06,0.0787,-4.419,0.0491,95.136,0.5379999999999999
Last Resort,81,199893,0.000504,0.581,0.887,0.0011099999999999,0.268,-3.659,0.0624,90.578,0.7240000000000001
